Instrument,Portfolios,Strategy IDs,Signal,Signal Number,Entry Datetime,Entry ID,Exit ID,Exit Datetime,Exit Type,Intraday/ Positional,Entry Price,Exit Price,Net points,Trade Id,RollOver Id,Current Expiry / next expiry,tradingSymbol,Tracking Price,Tracking Price Time,Tracking Price Revised Time,Appreciation / depreciation,Appreciation %,Revised Appreciated Price,Revised Appreciated Time,A/D price Level,TARGET Profit %,SL %,Exit Time,Exit Price,Entry Price,Delayed exit price,Exit Type,RE_Appreciation / Depreciation,RE_Appreciation / Depreciation %,RE_Appreciation / Depreciation Price,RE A/D price Level,RE_Appreciation / Depreciation Time,RE_Entry Price,RE_Appreciation / Depreciation Exit Price,RE_Appreciation / Depreciation Exit Type,RE_Appreciation / Depreciation Exit Time,max_price - Between Signal start to signal end time,min_price - Between Signal start to signal end time,max_price - Between P_Price and appreciation/ depreciation price,Min_price - Between P_Price and appreciation/ depreciation price,After entry of appreciation/depreciation price till exit - max_price,After entry of appreciation/depreciation price till exit - min_price,After entry of RE_appreciation/depreciation price till exit - max_price,After entry of RE_appreciation/depreciation price till exit - min_price,Capital,Qty,Revised Qty,Qty_Reappreciation,Revised Qty_Reappreciation,ROI_Original,ROI_Reappreciation,Probability_Original,Probability_Reappreciation,Volume at entry,Volume at exit,Volume for x mins
BANKNIFTY,F13 - F13_1,1_1,L,33,2019-02-07 13:06:00,9,10,2019-02-07 13:55:00,Signal Change,P,27451.15,27517.65,66.5,,,,NIFTY BANK.NSE_IDX,27451.15,2019-02-07 13:06:00,,,,,,,,,2019-02-07 13:55:00,27517.65,27451.15,,Signal Change,,,,,,,,,,27538.3,27432.5,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,33,2019-02-07 13:06:00,9,11,2019-02-07 13:56:00,Signal Change,P,27451.15,27515.9,64.75,,,,NIFTY BANK.NSE_IDX,27451.15,2019-02-07 13:06:00,,,,,,,,,2019-02-07 13:56:00,27515.9,27451.15,,Signal Change,,,,,,,,,,27538.3,27432.5,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,33,2019-02-07 13:09:00,10,1,2019-02-07 13:10:00,Signal Change,P,27454.65,27447.35,-7.30000000000291,,,,NIFTY BANK.NSE_IDX,27454.65,2019-02-07 13:09:00,,,,,,,,,2019-02-07 13:10:00,27447.35,27454.65,,Signal Change,,,,,,,,,,27464.3,27443.45,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,33,2019-02-07 13:09:00,10,2,2019-02-07 13:11:00,Signal Change,P,27454.65,27447.6,-7.05000000000291,,,,NIFTY BANK.NSE_IDX,27454.65,2019-02-07 13:09:00,,,,,,,,,2019-02-07 13:11:00,27447.6,27454.65,,Signal Change,,,,,,,,,,27464.3,27432.5,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,33,2019-02-07 13:09:00,10,3,2019-02-07 13:18:00,Signal Change,P,27454.65,27494.75,40.099999999998545,,,,NIFTY BANK.NSE_IDX,27454.65,2019-02-07 13:09:00,,,,,,,,,2019-02-07 13:18:00,27494.75,27454.65,,Signal Change,,,,,,,,,,27520.4,27432.5,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,33,2019-02-07 13:09:00,10,4,2019-02-07 13:19:00,Signal Change,P,27454.65,27502.55,47.89999999999782,,,,NIFTY BANK.NSE_IDX,27454.65,2019-02-07 13:09:00,,,,,,,,,2019-02-07 13:19:00,27502.55,27454.65,,Signal Change,,,,,,,,,,27520.4,27432.5,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,33,2019-02-07 13:09:00,10,5,2019-02-07 13:30:00,Signal Change,P,27454.65,27481.95,27.299999999999272,,,,NIFTY BANK.NSE_IDX,27454.65,2019-02-07 13:09:00,,,,,,,,,2019-02-07 13:30:00,27481.95,27454.65,,Signal Change,,,,,,,,,,27520.4,27432.5,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,33,2019-02-07 13:09:00,10,6,2019-02-07 13:31:00,Signal Change,P,27454.65,27483.8,29.149999999997817,,,,NIFTY BANK.NSE_IDX,27454.65,2019-02-07 13:09:00,,,,,,,,,2019-02-07 13:31:00,27483.8,27454.65,,Signal Change,,,,,,,,,,27520.4,27432.5,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,33,2019-02-07 13:09:00,10,7,2019-02-07 13:36:00,Signal Change,P,27454.65,27494.35,39.69999999999709,,,,NIFTY BANK.NSE_IDX,27454.65,2019-02-07 13:09:00,,,,,,,,,2019-02-07 13:36:00,27494.35,27454.65,,Signal Change,,,,,,,,,,27520.4,27432.5,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,33,2019-02-07 13:09:00,10,8,2019-02-07 13:37:00,Signal Change,P,27454.65,27498.35,43.69999999999709,,,,NIFTY BANK.NSE_IDX,27454.65,2019-02-07 13:09:00,,,,,,,,,2019-02-07 13:37:00,27498.35,27454.65,,Signal Change,,,,,,,,,,27520.4,27432.5,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,33,2019-02-07 13:09:00,10,9,2019-02-07 13:54:00,Signal Change,P,27454.65,27526.4,71.75,,,,NIFTY BANK.NSE_IDX,27454.65,2019-02-07 13:09:00,,,,,,,,,2019-02-07 13:54:00,27526.4,27454.65,,Signal Change,,,,,,,,,,27538.3,27432.5,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,33,2019-02-07 13:09:00,10,10,2019-02-07 13:55:00,Signal Change,P,27454.65,27517.65,63.0,,,,NIFTY BANK.NSE_IDX,27454.65,2019-02-07 13:09:00,,,,,,,,,2019-02-07 13:55:00,27517.65,27454.65,,Signal Change,,,,,,,,,,27538.3,27432.5,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,33,2019-02-07 13:09:00,10,11,2019-02-07 13:56:00,Signal Change,P,27454.65,27515.9,61.25,,,,NIFTY BANK.NSE_IDX,27454.65,2019-02-07 13:09:00,,,,,,,,,2019-02-07 13:56:00,27515.9,27454.65,,Signal Change,,,,,,,,,,27538.3,27432.5,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:17:00,1,1,2019-02-08 09:17:00,,P,27271.4,,0.0,,,,NIFTY BANK.NSE_IDX,27271.4,2019-02-08 09:17:00,,,,,,,,,,,27271.4,,,,,,,,,,,,27280.4,27258.55,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:20:00,2,1,2019-02-08 09:25:00,Signal Change,P,27280.45,27274.85,-5.600000000002183,,,,NIFTY BANK.NSE_IDX,27280.45,2019-02-08 09:20:00,,,,,,,,,2019-02-08 09:25:00,27274.85,27280.45,,Signal Change,,,,,,,,,,27296.0,27270.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:20:00,2,2,2019-02-08 09:26:00,Signal Change,P,27280.45,27267.05,-13.400000000001455,,,,NIFTY BANK.NSE_IDX,27280.45,2019-02-08 09:20:00,,,,,,,,,2019-02-08 09:26:00,27267.05,27280.45,,Signal Change,,,,,,,,,,27296.0,27255.15,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:20:00,2,3,2019-02-08 09:43:00,Signal Change,P,27280.45,27308.55,28.099999999998545,,,,NIFTY BANK.NSE_IDX,27280.45,2019-02-08 09:20:00,,,,,,,,,2019-02-08 09:43:00,27308.55,27280.45,,Signal Change,,,,,,,,,,27317.25,27254.5,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:20:00,2,4,2019-02-08 09:44:00,Signal Change,P,27280.45,27302.4,21.950000000000728,,,,NIFTY BANK.NSE_IDX,27280.45,2019-02-08 09:20:00,,,,,,,,,2019-02-08 09:44:00,27302.4,27280.45,,Signal Change,,,,,,,,,,27317.25,27254.5,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:20:00,2,5,2019-02-08 10:09:00,Signal Change,P,27280.45,27273.05,-7.400000000001455,,,,NIFTY BANK.NSE_IDX,27280.45,2019-02-08 09:20:00,,,,,,,,,2019-02-08 10:09:00,27273.05,27280.45,,Signal Change,,,,,,,,,,27317.25,27254.5,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:20:00,2,6,2019-02-08 10:10:00,Signal Change,P,27280.45,27271.2,-9.25,,,,NIFTY BANK.NSE_IDX,27280.45,2019-02-08 09:20:00,,,,,,,,,2019-02-08 10:10:00,27271.2,27280.45,,Signal Change,,,,,,,,,,27317.25,27254.5,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:20:00,2,7,2019-02-08 10:17:00,Signal Change,P,27280.45,27265.25,-15.200000000000728,,,,NIFTY BANK.NSE_IDX,27280.45,2019-02-08 09:20:00,,,,,,,,,2019-02-08 10:17:00,27265.25,27280.45,,Signal Change,,,,,,,,,,27317.25,27249.05,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:20:00,2,8,2019-02-08 10:18:00,Signal Change,P,27280.45,27271.65,-8.799999999999272,,,,NIFTY BANK.NSE_IDX,27280.45,2019-02-08 09:20:00,,,,,,,,,2019-02-08 10:18:00,27271.65,27280.45,,Signal Change,,,,,,,,,,27317.25,27249.05,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:20:00,2,9,2019-02-08 10:27:00,Signal Change,P,27280.45,27283.45,3.0,,,,NIFTY BANK.NSE_IDX,27280.45,2019-02-08 09:20:00,,,,,,,,,2019-02-08 10:27:00,27283.45,27280.45,,Signal Change,,,,,,,,,,27317.25,27249.05,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:20:00,2,10,2019-02-08 10:28:00,Signal Change,P,27280.45,27277.5,-2.9500000000007276,,,,NIFTY BANK.NSE_IDX,27280.45,2019-02-08 09:20:00,,,,,,,,,2019-02-08 10:28:00,27277.5,27280.45,,Signal Change,,,,,,,,,,27317.25,27249.05,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:20:00,2,11,2019-02-08 11:09:00,Signal Change,P,27280.45,27257.05,-23.400000000001455,,,,NIFTY BANK.NSE_IDX,27280.45,2019-02-08 09:20:00,,,,,,,,,2019-02-08 11:09:00,27257.05,27280.45,,Signal Change,,,,,,,,,,27317.25,27221.25,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:20:00,2,12,2019-02-08 11:10:00,Signal Change,P,27280.45,27249.55,-30.900000000001455,,,,NIFTY BANK.NSE_IDX,27280.45,2019-02-08 09:20:00,,,,,,,,,2019-02-08 11:10:00,27249.55,27280.45,,Signal Change,,,,,,,,,,27317.25,27221.25,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:20:00,2,13,2019-02-08 11:33:00,Signal Change,P,27280.45,27269.85,-10.600000000002183,,,,NIFTY BANK.NSE_IDX,27280.45,2019-02-08 09:20:00,,,,,,,,,2019-02-08 11:33:00,27269.85,27280.45,,Signal Change,,,,,,,,,,27317.25,27221.25,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:20:00,2,14,2019-02-08 11:34:00,Signal Change,P,27280.45,27275.4,-5.049999999999272,,,,NIFTY BANK.NSE_IDX,27280.45,2019-02-08 09:20:00,,,,,,,,,2019-02-08 11:34:00,27275.4,27280.45,,Signal Change,,,,,,,,,,27317.25,27221.25,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:20:00,2,15,2019-02-08 11:51:00,Signal Change,P,27280.45,27256.8,-23.650000000001455,,,,NIFTY BANK.NSE_IDX,27280.45,2019-02-08 09:20:00,,,,,,,,,2019-02-08 11:51:00,27256.8,27280.45,,Signal Change,,,,,,,,,,27317.25,27221.25,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:20:00,2,16,2019-02-08 11:52:00,Signal Change,P,27280.45,27264.25,-16.200000000000728,,,,NIFTY BANK.NSE_IDX,27280.45,2019-02-08 09:20:00,,,,,,,,,2019-02-08 11:52:00,27264.25,27280.45,,Signal Change,,,,,,,,,,27317.25,27221.25,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:20:00,2,17,2019-02-08 11:57:00,Signal Change,P,27280.45,27266.35,-14.100000000002183,,,,NIFTY BANK.NSE_IDX,27280.45,2019-02-08 09:20:00,,,,,,,,,2019-02-08 11:57:00,27266.35,27280.45,,Signal Change,,,,,,,,,,27317.25,27221.25,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:20:00,2,18,2019-02-08 11:58:00,Signal Change,P,27280.45,27268.95,-11.5,,,,NIFTY BANK.NSE_IDX,27280.45,2019-02-08 09:20:00,,,,,,,,,2019-02-08 11:58:00,27268.95,27280.45,,Signal Change,,,,,,,,,,27317.25,27221.25,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:20:00,2,19,2019-02-08 12:05:00,Signal Change,P,27280.45,27257.2,-23.25,,,,NIFTY BANK.NSE_IDX,27280.45,2019-02-08 09:20:00,,,,,,,,,2019-02-08 12:05:00,27257.2,27280.45,,Signal Change,,,,,,,,,,27317.25,27221.25,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:20:00,2,20,2019-02-08 12:06:00,Signal Change,P,27280.45,27265.3,-15.150000000001455,,,,NIFTY BANK.NSE_IDX,27280.45,2019-02-08 09:20:00,,,,,,,,,2019-02-08 12:06:00,27265.3,27280.45,,Signal Change,,,,,,,,,,27317.25,27221.25,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:20:00,2,21,2019-02-08 12:15:00,Signal Change,P,27280.45,27274.35,-6.100000000002183,,,,NIFTY BANK.NSE_IDX,27280.45,2019-02-08 09:20:00,,,,,,,,,2019-02-08 12:15:00,27274.35,27280.45,,Signal Change,,,,,,,,,,27317.25,27221.25,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:20:00,2,22,2019-02-08 12:16:00,Signal Change,P,27280.45,27276.0,-4.450000000000728,,,,NIFTY BANK.NSE_IDX,27280.45,2019-02-08 09:20:00,,,,,,,,,2019-02-08 12:16:00,27276.0,27280.45,,Signal Change,,,,,,,,,,27317.25,27221.25,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:20:00,2,23,2019-02-08 12:25:00,Signal Change,P,27280.45,27279.55,-0.9000000000014552,,,,NIFTY BANK.NSE_IDX,27280.45,2019-02-08 09:20:00,,,,,,,,,2019-02-08 12:25:00,27279.55,27280.45,,Signal Change,,,,,,,,,,27317.25,27221.25,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:20:00,2,24,2019-02-08 12:26:00,Signal Change,P,27280.45,27282.95,2.5,,,,NIFTY BANK.NSE_IDX,27280.45,2019-02-08 09:20:00,,,,,,,,,2019-02-08 12:26:00,27282.95,27280.45,,Signal Change,,,,,,,,,,27317.25,27221.25,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:20:00,2,25,2019-02-08 12:39:00,Signal Change,P,27280.45,27284.35,3.899999999997817,,,,NIFTY BANK.NSE_IDX,27280.45,2019-02-08 09:20:00,,,,,,,,,2019-02-08 12:39:00,27284.35,27280.45,,Signal Change,,,,,,,,,,27323.25,27221.25,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:20:00,2,26,2019-02-08 12:40:00,Signal Change,P,27280.45,27247.4,-33.04999999999927,,,,NIFTY BANK.NSE_IDX,27280.45,2019-02-08 09:20:00,,,,,,,,,2019-02-08 12:40:00,27247.4,27280.45,,Signal Change,,,,,,,,,,27323.25,27221.25,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:20:00,2,27,2019-02-08 12:53:00,Signal Change,P,27280.45,27282.6,2.149999999997817,,,,NIFTY BANK.NSE_IDX,27280.45,2019-02-08 09:20:00,,,,,,,,,2019-02-08 12:53:00,27282.6,27280.45,,Signal Change,,,,,,,,,,27323.25,27221.25,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:20:00,2,28,2019-02-08 12:54:00,Signal Change,P,27280.45,27286.45,6.0,,,,NIFTY BANK.NSE_IDX,27280.45,2019-02-08 09:20:00,,,,,,,,,2019-02-08 12:54:00,27286.45,27280.45,,Signal Change,,,,,,,,,,27323.25,27221.25,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:20:00,2,29,2019-02-08 13:17:00,Signal Change,P,27280.45,27313.55,33.099999999998545,,,,NIFTY BANK.NSE_IDX,27280.45,2019-02-08 09:20:00,,,,,,,,,2019-02-08 13:17:00,27313.55,27280.45,,Signal Change,,,,,,,,,,27323.25,27221.25,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:20:00,2,30,2019-02-08 13:18:00,Signal Change,P,27280.45,27311.2,30.75,,,,NIFTY BANK.NSE_IDX,27280.45,2019-02-08 09:20:00,,,,,,,,,2019-02-08 13:18:00,27311.2,27280.45,,Signal Change,,,,,,,,,,27323.25,27221.25,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:20:00,2,31,2019-02-08 13:29:00,Signal Change,P,27280.45,27333.45,53.0,,,,NIFTY BANK.NSE_IDX,27280.45,2019-02-08 09:20:00,,,,,,,,,2019-02-08 13:29:00,27333.45,27280.45,,Signal Change,,,,,,,,,,27348.1,27221.25,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:20:00,2,32,2019-02-08 13:30:00,Signal Change,P,27280.45,27321.25,40.79999999999927,,,,NIFTY BANK.NSE_IDX,27280.45,2019-02-08 09:20:00,,,,,,,,,2019-02-08 13:30:00,27321.25,27280.45,,Signal Change,,,,,,,,,,27348.1,27221.25,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:20:00,2,33,2019-02-08 13:37:00,Signal Change,P,27280.45,27369.85,89.39999999999782,,,,NIFTY BANK.NSE_IDX,27280.45,2019-02-08 09:20:00,,,,,,,,,2019-02-08 13:37:00,27369.85,27280.45,,Signal Change,,,,,,,,,,27373.95,27221.25,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:23:00,3,1,2019-02-08 09:25:00,Signal Change,P,27285.5,27274.85,-10.650000000001455,,,,NIFTY BANK.NSE_IDX,27285.5,2019-02-08 09:23:00,,,,,,,,,2019-02-08 09:25:00,27274.85,27285.5,,Signal Change,,,,,,,,,,27292.1,27270.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:23:00,3,2,2019-02-08 09:26:00,Signal Change,P,27285.5,27267.05,-18.450000000000728,,,,NIFTY BANK.NSE_IDX,27285.5,2019-02-08 09:23:00,,,,,,,,,2019-02-08 09:26:00,27267.05,27285.5,,Signal Change,,,,,,,,,,27292.1,27255.15,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:23:00,3,3,2019-02-08 09:43:00,Signal Change,P,27285.5,27308.55,23.049999999999272,,,,NIFTY BANK.NSE_IDX,27285.5,2019-02-08 09:23:00,,,,,,,,,2019-02-08 09:43:00,27308.55,27285.5,,Signal Change,,,,,,,,,,27317.25,27254.5,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:23:00,3,4,2019-02-08 09:44:00,Signal Change,P,27285.5,27302.4,16.900000000001455,,,,NIFTY BANK.NSE_IDX,27285.5,2019-02-08 09:23:00,,,,,,,,,2019-02-08 09:44:00,27302.4,27285.5,,Signal Change,,,,,,,,,,27317.25,27254.5,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:23:00,3,5,2019-02-08 10:09:00,Signal Change,P,27285.5,27273.05,-12.450000000000728,,,,NIFTY BANK.NSE_IDX,27285.5,2019-02-08 09:23:00,,,,,,,,,2019-02-08 10:09:00,27273.05,27285.5,,Signal Change,,,,,,,,,,27317.25,27254.5,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:23:00,3,6,2019-02-08 10:10:00,Signal Change,P,27285.5,27271.2,-14.299999999999272,,,,NIFTY BANK.NSE_IDX,27285.5,2019-02-08 09:23:00,,,,,,,,,2019-02-08 10:10:00,27271.2,27285.5,,Signal Change,,,,,,,,,,27317.25,27254.5,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:23:00,3,7,2019-02-08 10:17:00,Signal Change,P,27285.5,27265.25,-20.25,,,,NIFTY BANK.NSE_IDX,27285.5,2019-02-08 09:23:00,,,,,,,,,2019-02-08 10:17:00,27265.25,27285.5,,Signal Change,,,,,,,,,,27317.25,27249.05,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:23:00,3,8,2019-02-08 10:18:00,Signal Change,P,27285.5,27271.65,-13.849999999998545,,,,NIFTY BANK.NSE_IDX,27285.5,2019-02-08 09:23:00,,,,,,,,,2019-02-08 10:18:00,27271.65,27285.5,,Signal Change,,,,,,,,,,27317.25,27249.05,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:23:00,3,9,2019-02-08 10:27:00,Signal Change,P,27285.5,27283.45,-2.0499999999992724,,,,NIFTY BANK.NSE_IDX,27285.5,2019-02-08 09:23:00,,,,,,,,,2019-02-08 10:27:00,27283.45,27285.5,,Signal Change,,,,,,,,,,27317.25,27249.05,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:23:00,3,10,2019-02-08 10:28:00,Signal Change,P,27285.5,27277.5,-8.0,,,,NIFTY BANK.NSE_IDX,27285.5,2019-02-08 09:23:00,,,,,,,,,2019-02-08 10:28:00,27277.5,27285.5,,Signal Change,,,,,,,,,,27317.25,27249.05,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:23:00,3,11,2019-02-08 11:09:00,Signal Change,P,27285.5,27257.05,-28.450000000000728,,,,NIFTY BANK.NSE_IDX,27285.5,2019-02-08 09:23:00,,,,,,,,,2019-02-08 11:09:00,27257.05,27285.5,,Signal Change,,,,,,,,,,27317.25,27221.25,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:23:00,3,12,2019-02-08 11:10:00,Signal Change,P,27285.5,27249.55,-35.95000000000073,,,,NIFTY BANK.NSE_IDX,27285.5,2019-02-08 09:23:00,,,,,,,,,2019-02-08 11:10:00,27249.55,27285.5,,Signal Change,,,,,,,,,,27317.25,27221.25,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:23:00,3,13,2019-02-08 11:33:00,Signal Change,P,27285.5,27269.85,-15.650000000001455,,,,NIFTY BANK.NSE_IDX,27285.5,2019-02-08 09:23:00,,,,,,,,,2019-02-08 11:33:00,27269.85,27285.5,,Signal Change,,,,,,,,,,27317.25,27221.25,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:23:00,3,14,2019-02-08 11:34:00,Signal Change,P,27285.5,27275.4,-10.099999999998545,,,,NIFTY BANK.NSE_IDX,27285.5,2019-02-08 09:23:00,,,,,,,,,2019-02-08 11:34:00,27275.4,27285.5,,Signal Change,,,,,,,,,,27317.25,27221.25,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:23:00,3,15,2019-02-08 11:51:00,Signal Change,P,27285.5,27256.8,-28.700000000000728,,,,NIFTY BANK.NSE_IDX,27285.5,2019-02-08 09:23:00,,,,,,,,,2019-02-08 11:51:00,27256.8,27285.5,,Signal Change,,,,,,,,,,27317.25,27221.25,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:23:00,3,16,2019-02-08 11:52:00,Signal Change,P,27285.5,27264.25,-21.25,,,,NIFTY BANK.NSE_IDX,27285.5,2019-02-08 09:23:00,,,,,,,,,2019-02-08 11:52:00,27264.25,27285.5,,Signal Change,,,,,,,,,,27317.25,27221.25,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:23:00,3,17,2019-02-08 11:57:00,Signal Change,P,27285.5,27266.35,-19.150000000001455,,,,NIFTY BANK.NSE_IDX,27285.5,2019-02-08 09:23:00,,,,,,,,,2019-02-08 11:57:00,27266.35,27285.5,,Signal Change,,,,,,,,,,27317.25,27221.25,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:23:00,3,18,2019-02-08 11:58:00,Signal Change,P,27285.5,27268.95,-16.549999999999272,,,,NIFTY BANK.NSE_IDX,27285.5,2019-02-08 09:23:00,,,,,,,,,2019-02-08 11:58:00,27268.95,27285.5,,Signal Change,,,,,,,,,,27317.25,27221.25,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,35,2019-02-08 09:23:00,3,19,2019-02-08 12:05:00,Signal Change,P,27285.5,27257.2,-28.299999999999272,,,,NIFTY BANK.NSE_IDX,27285.5,2019-02-08 09:23:00,,,,,,,,,2019-02-08 12:05:00,27257.2,27285.5,,Signal Change,,,,,,,,,,27317.25,27221.25,,,,,,,100000000.0,,,,,,,,,,,
