Instrument,Portfolios,Strategy IDs,Signal,Signal Number,Entry Datetime,Entry ID,Exit ID,Exit Datetime,Exit Type,Intraday/ Positional,Entry Price,Exit Price,Net points,only_date,exit_expiry,Symbol,Expiry date,StrikeDiff,LotSize,DTE_CNT,Trade Id,RollOver Id,Current Expiry / next expiry,tradingSymbol,Tracking Price,Tracking Price Time,Tracking Price Revised Time,Appreciation / depreciation,Appreciation %,Revised Appreciated Price,Revised Appreciated Time,A/D price Level,TARGET Profit %,SL %,Exit Time,Exit Price,Entry Price,Delayed exit price,Exit Type,RE_Appreciation / Depreciation,RE_Appreciation / Depreciation %,RE_Appreciation / Depreciation Price,RE A/D price Level,RE_Appreciation / Depreciation Time,RE_Entry Price,RE_Appreciation / Depreciation Exit Price,RE_Appreciation / Depreciation Exit Type,RE_Appreciation / Depreciation Exit Time,max_price - Between Signal start to signal end time,min_price - Between Signal start to signal end time,max_price - Between P_Price and appreciation/ depreciation price,Min_price - Between P_Price and appreciation/ depreciation price,After entry of appreciation/depreciation price till exit - max_price,After entry of appreciation/depreciation price till exit - min_price,After entry of RE_appreciation/depreciation price till exit - max_price,After entry of RE_appreciation/depreciation price till exit - min_price,Capital,Qty,Revised Qty,Qty_Reappreciation,Revised Qty_Reappreciation,ROI_Original,ROI_Reappreciation,Probability_Original,Probability_Reappreciation,Volume at entry,Volume at exit,Volume for x mins
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:17:00,5,54,2019-02-07 11:47:00,Target profit,P,159.28407,159.299998407,-201.29999999999927,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,BANKNIFTY07FEB1927400PE.NFO,159.3,2019-02-06 11:17:00,,APPRECIATION,0.01,159.28407,2019-02-06 11:18:00,27371.6,0.01,,2019-02-06 11:18:00,159.299998407,159.28407,,Target profit,APPRECIATION,0.0,159.25,27374.85,2019-02-06 11:19:00,159.25,,,,179.4,112.2,162.0,154.0,159.75,154.0,,,100000000.0,,,,,,,,,13980.0,13980.0,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:17:00,5,55,2019-02-07 11:56:00,Target profit,P,159.28407,159.299998407,-130.65000000000146,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,BANKNIFTY07FEB1927400PE.NFO,159.3,2019-02-06 11:17:00,,APPRECIATION,0.01,159.28407,2019-02-06 11:18:00,27371.6,0.01,,2019-02-06 11:18:00,159.299998407,159.28407,,Target profit,APPRECIATION,0.0,159.25,27374.85,2019-02-06 11:19:00,159.25,,,,179.4,112.2,162.0,154.0,159.75,154.0,,,100000000.0,,,,,,,,,13980.0,13980.0,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:17:00,5,56,2019-02-07 11:57:00,Target profit,P,159.28407,159.299998407,-137.90000000000146,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,BANKNIFTY07FEB1927400PE.NFO,159.3,2019-02-06 11:17:00,,APPRECIATION,0.01,159.28407,2019-02-06 11:18:00,27371.6,0.01,,2019-02-06 11:18:00,159.299998407,159.28407,,Target profit,APPRECIATION,0.0,159.25,27374.85,2019-02-06 11:19:00,159.25,,,,179.4,112.2,162.0,154.0,159.75,154.0,,,100000000.0,,,,,,,,,13980.0,13980.0,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:17:00,5,57,2019-02-07 12:08:00,Target profit,P,159.28407,159.299998407,-63.0,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,BANKNIFTY07FEB1927400PE.NFO,159.3,2019-02-06 11:17:00,,APPRECIATION,0.01,159.28407,2019-02-06 11:18:00,27371.6,0.01,,2019-02-06 11:18:00,159.299998407,159.28407,,Target profit,APPRECIATION,0.0,159.25,27374.85,2019-02-06 11:19:00,159.25,,,,179.4,112.2,162.0,154.0,159.75,154.0,,,100000000.0,,,,,,,,,13980.0,13980.0,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:17:00,5,58,2019-02-07 12:09:00,Target profit,P,159.28407,159.299998407,-83.29999999999927,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,BANKNIFTY07FEB1927400PE.NFO,159.3,2019-02-06 11:17:00,,APPRECIATION,0.01,159.28407,2019-02-06 11:18:00,27371.6,0.01,,2019-02-06 11:18:00,159.299998407,159.28407,,Target profit,APPRECIATION,0.0,159.25,27374.85,2019-02-06 11:19:00,159.25,,,,179.4,112.2,162.0,154.0,159.75,154.0,,,100000000.0,,,,,,,,,13980.0,13980.0,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:17:00,5,59,2019-02-07 12:20:00,Target profit,P,159.28407,159.299998407,-109.75,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,BANKNIFTY07FEB1927400PE.NFO,159.3,2019-02-06 11:17:00,,APPRECIATION,0.01,159.28407,2019-02-06 11:18:00,27371.6,0.01,,2019-02-06 11:18:00,159.299998407,159.28407,,Target profit,APPRECIATION,0.0,159.25,27374.85,2019-02-06 11:19:00,159.25,,,,179.4,112.2,162.0,154.0,159.75,154.0,,,100000000.0,,,,,,,,,13980.0,13980.0,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:17:00,5,60,2019-02-07 12:21:00,Target profit,P,159.28407,159.299998407,-105.90000000000146,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,BANKNIFTY07FEB1927400PE.NFO,159.3,2019-02-06 11:17:00,,APPRECIATION,0.01,159.28407,2019-02-06 11:18:00,27371.6,0.01,,2019-02-06 11:18:00,159.299998407,159.28407,,Target profit,APPRECIATION,0.0,159.25,27374.85,2019-02-06 11:19:00,159.25,,,,179.4,112.2,162.0,154.0,159.75,154.0,,,100000000.0,,,,,,,,,13980.0,13980.0,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:17:00,5,61,2019-02-07 12:34:00,Target profit,P,159.28407,159.299998407,-71.59999999999854,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,BANKNIFTY07FEB1927400PE.NFO,159.3,2019-02-06 11:17:00,,APPRECIATION,0.01,159.28407,2019-02-06 11:18:00,27371.6,0.01,,2019-02-06 11:18:00,159.299998407,159.28407,,Target profit,APPRECIATION,0.0,159.25,27374.85,2019-02-06 11:19:00,159.25,,,,179.4,112.2,162.0,154.0,159.75,154.0,,,100000000.0,,,,,,,,,13980.0,13980.0,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:17:00,5,62,2019-02-07 12:35:00,Target profit,P,159.28407,159.299998407,-77.54999999999927,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,BANKNIFTY07FEB1927400PE.NFO,159.3,2019-02-06 11:17:00,,APPRECIATION,0.01,159.28407,2019-02-06 11:18:00,27371.6,0.01,,2019-02-06 11:18:00,159.299998407,159.28407,,Target profit,APPRECIATION,0.0,159.25,27374.85,2019-02-06 11:19:00,159.25,,,,179.4,112.2,162.0,154.0,159.75,154.0,,,100000000.0,,,,,,,,,13980.0,13980.0,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:17:00,5,63,2019-02-07 12:38:00,Target profit,P,159.28407,159.299998407,-63.20000000000073,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,BANKNIFTY07FEB1927400PE.NFO,159.3,2019-02-06 11:17:00,,APPRECIATION,0.01,159.28407,2019-02-06 11:18:00,27371.6,0.01,,2019-02-06 11:18:00,159.299998407,159.28407,,Target profit,APPRECIATION,0.0,159.25,27374.85,2019-02-06 11:19:00,159.25,,,,179.4,112.2,162.0,154.0,159.75,154.0,,,100000000.0,,,,,,,,,13980.0,13980.0,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,1,2019-02-06 11:31:00,,P,,,4.25,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,2,2019-02-06 11:32:00,,P,,,11.299999999999272,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,3,2019-02-06 11:45:00,,P,,,7.599999999998545,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,4,2019-02-06 11:46:00,,P,,,9.25,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,5,2019-02-06 11:59:00,,P,,,15.25,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,6,2019-02-06 12:00:00,,P,,,15.349999999998545,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,7,2019-02-06 12:09:00,,P,,,4.799999999999272,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,8,2019-02-06 12:10:00,,P,,,13.200000000000728,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,9,2019-02-06 12:19:00,,P,,,7.099999999998545,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,10,2019-02-06 12:20:00,,P,,,-10.049999999999272,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,11,2019-02-06 12:41:00,,P,,,-9.450000000000728,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,12,2019-02-06 12:42:00,,P,,,-10.75,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,13,2019-02-06 12:51:00,,P,,,12.700000000000728,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,14,2019-02-06 12:52:00,,P,,,8.849999999998545,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,15,2019-02-06 13:15:00,,P,,,-9.75,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,16,2019-02-06 13:16:00,,P,,,-6.599999999998545,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,17,2019-02-06 13:29:00,,P,,,8.049999999999272,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,18,2019-02-06 13:30:00,,P,,,4.150000000001455,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,19,2019-02-06 13:41:00,,P,,,24.950000000000728,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,20,2019-02-06 13:42:00,,P,,,18.650000000001455,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,21,2019-02-06 13:55:00,,P,,,-10.75,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,22,2019-02-06 13:56:00,,P,,,-8.650000000001455,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,23,2019-02-06 14:07:00,,P,,,-1.9500000000007276,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,24,2019-02-06 14:08:00,,P,,,-15.900000000001455,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,25,2019-02-06 14:21:00,,P,,,3.0499999999992724,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,26,2019-02-06 14:22:00,,P,,,16.299999999999272,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,27,2019-02-06 14:35:00,,P,,,3.0499999999992724,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,28,2019-02-06 14:36:00,,P,,,5.650000000001455,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,29,2019-02-06 14:49:00,,P,,,-1.1500000000014552,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,30,2019-02-06 14:50:00,,P,,,-3.099999999998545,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,31,2019-02-06 15:15:00,,P,,,-15.799999999999272,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,32,2019-02-06 15:16:00,,P,,,-5.950000000000728,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,33,2019-02-06 15:21:00,,P,,,-19.049999999999272,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,34,2019-02-06 15:22:00,,P,,,-26.200000000000728,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,35,2019-02-07 09:18:00,,P,,,-61.150000000001455,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,36,2019-02-07 09:19:00,,P,,,-72.09999999999854,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,37,2019-02-07 09:28:00,,P,,,-68.59999999999854,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,38,2019-02-07 09:29:00,,P,,,-78.29999999999927,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,39,2019-02-07 09:38:00,,P,,,-77.84999999999854,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,40,2019-02-07 09:39:00,,P,,,-85.20000000000073,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,41,2019-02-07 09:52:00,,P,,,-31.5,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,42,2019-02-07 09:53:00,,P,,,-33.25,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,43,2019-02-07 10:00:00,,P,,,-24.049999999999272,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,44,2019-02-07 10:01:00,,P,,,-36.0,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,45,2019-02-07 10:44:00,,P,,,-89.59999999999854,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,46,2019-02-07 10:45:00,,P,,,-87.15000000000146,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,47,2019-02-07 11:04:00,,P,,,-62.75,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,48,2019-02-07 11:05:00,,P,,,-62.099999999998545,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,49,2019-02-07 11:14:00,,P,,,-71.84999999999854,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,50,2019-02-07 11:15:00,,P,,,-72.40000000000146,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,51,2019-02-07 11:38:00,,P,,,-88.5,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,52,2019-02-07 11:39:00,,P,,,-92.59999999999854,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,53,2019-02-07 11:46:00,,P,,,-168.0,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,54,2019-02-07 11:47:00,,P,,,-179.54999999999927,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,32,2019-02-06 11:20:00,6,55,2019-02-07 11:56:00,,P,,,-108.90000000000146,2019-02-06,2019-02-07,BANKNIFTY,2019-02-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
